,PCT,CRIME,2012,2013,2014,2015,2016,2017,2018
1710,104,MISDEMEANOR DANGEROUS DRUGS  (1),678.0,586,509,332,180,251,217
1711,104,MISDEMEANOR SEX CRIMES (4),58.0,53,56,52,53,79,70
1712,104,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,21.0,34,26,21,12,17,17
1713,104,OTHER VIOLATIONS (1),30.0,34,19,10,8,11,6
1714,104,CRIMINAL TRESPASS,200.0,157,169,118,64,116,68
1715,104,FELONY SEX CRIMES (3),12.0,14,17,10,13,37,23
1716,104,FELONY DANGEROUS DRUGS  (1),272.0,214,180,172,109,135,163
1717,104,FELONY DANGEROUS WEAPONS (2)        ,33.0,26,29,33,14,16,11
1718,104,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,133.0,143,129,138,143,197,129
1719,104,OTHER FELONIES (4),128.0,190,228,181,209,198,198
1720,104,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,179.0,145,107,81,110,120,105
1721,104,OFFENSES AGAINST THE PERSON (7)      ,18.0,30,15,14,8,25,7
1722,104,UNAUTHORIZED USE OF A VEHICLE           ,40.0,40,44,50,48,77,45
1723,104,ADMINISTRATIVE CODE (6)            ,20.0,24,17,21,14,13,21
1724,104,FELONY ASSAULT                        ,256.0,241,215,185,208,187,168
1725,104,MURDER & NON NEGL. MANSLAUGHTER                                ,1.0,3,3,3,1,2,2
1726,104,FELONY POSSESSION STOLEN PROPERTY            ,6.0,5,18,19,12,11,18
1727,104,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),198.0,99,114,93,70,46,44
1728,104,BURGLARY                              ,390.0,339,292,267,303,263,214
1729,104,GRAND LARCENY                         ,529.0,572,575,529,545,523,531
1730,104,RAPE                                  ,15.0,15,18,19,21,16,17
1731,104,OTHER MISDEMEANORS (8),401.0,400,390,458,385,279,212
1732,104,AGGRAVATED HARASSMENT 2               ,482.0,475,294,266,190,198,262
1733,104,FRAUDS (3)                    ,86.0,93,101,70,52,42,38
1734,104,ROBBERY                               ,279.0,256,180,174,179,144,140
1735,105,OTHER VIOLATIONS (1),51.0,31,27,13,23,14,17
1736,105,HARASSMENT 2                          ,1024.0,1035,1043,1209,1105,1227,1411
1737,105,FELONY ASSAULT                        ,290.0,313,353,359,336,392,405
1738,105,GRAND LARCENY                         ,488.0,520,592,679,633,609,589
1739,105,BURGLARY                              ,537.0,469,323,358,334,302,266
1740,105,ROBBERY                               ,353.0,331,213,275,222,214,197
1741,105,MURDER & NON NEGL. MANSLAUGHTER                                ,8.0,3,7,8,1,6,9
1742,105,RAPE                                  ,34.0,18,23,37,17,21,24
1743,105,FELONY POSSESSION STOLEN PROPERTY            ,13.0,15,11,18,9,14,13
1744,105,GRAND LARCENY OF MOTOR VEHICLE                                  ,320.0,263,232,232,204,161,164
1745,105,FELONY SEX CRIMES (3),20.0,19,13,17,14,19,21
1746,105,OTHER MISDEMEANORS (8),77.0,75,108,267,313,262,251
1747,105,AGGRAVATED HARASSMENT 2               ,517.0,568,500,485,450,339,329
1748,105,FRAUDS (3)                    ,59.0,64,61,64,74,54,52
1749,105,ADMINISTRATIVE CODE (6)            ,37.0,51,39,53,43,38,47
1750,105,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),82.0,94,105,82,77,90,53
1751,105,OFFENSES AGAINST THE PERSON (7)      ,19.0,12,9,9,14,10,11
1752,105,UNAUTHORIZED USE OF A VEHICLE           ,31.0,45,38,32,41,31,47
1753,105,CRIMINAL TRESPASS,75.0,100,86,54,78,72,50
1754,105,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,522.0,605,573,583,584,490,502
1755,105,VEHICLE AND TRAFFIC LAWS              ,98.0,108,103,119,126,114,128
1756,105,INTOXICATED & IMPAIRED DRIVING              ,52.0,106,81,45,56,59,45
1757,105,ASSAULT 3 AND RELATED OFFENSES        ,739.0,830,875,647,642,568,634
1758,105,PETIT LARCENY                         ,796.0,721,767,839,816,842,921
1759,105,MISDEMEANOR DANGEROUS WEAPONS (5)               ,49.0,67,44,20,30,26,18
1760,105,MISDEMEANOR DANGEROUS DRUGS  (1),930.0,656,600,312,238,384,149
1761,105,MISDEMEANOR SEX CRIMES (4),52.0,57,51,45,49,58,39
1762,105,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28.0,19,7,9,5,9,5
1763,105,FELONY DANGEROUS DRUGS  (1),199.0,183,183,129,106,102,95
1764,105,FELONY DANGEROUS WEAPONS (2)        ,86.0,70,76,82,71,64,74
1765,105,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,282.0,282,310,314,370,332,307
1766,105,OTHER FELONIES (4),231.0,267,298,326,311,327,317
1767,105,ARSON                                 ,23.0,8,13,14,17,10,9
1768,106,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,129.0,90,96,105,136,103,84
1769,106,FELONY DANGEROUS DRUGS  (1),105.0,170,152,148,152,136,104
1770,106,FELONY DANGEROUS WEAPONS (2)        ,32.0,47,31,38,63,57,57
1771,106,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,195.0,214,293,330,311,274,316
1772,106,OTHER FELONIES (4),149.0,182,157,174,183,204,214
1773,106,FELONY SEX CRIMES (3),12.0,12,7,9,16,15,17
1774,106,ARSON                                 ,19.0,19,28,10,14,18,36
1775,106,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,18.0,31,22,13,24,17,15
1776,106,OTHER VIOLATIONS (1),83.0,100,50,23,19,13,7
1777,106,FRAUDS (3)                    ,52.0,43,53,27,30,18,27
1778,106,ADMINISTRATIVE CODE (6)            ,24.0,23,22,20,26,21,12
1779,106,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),109.0,145,112,81,106,78,116
1780,106,OFFENSES AGAINST THE PERSON (7)      ,8.0,26,9,15,11,8,9
1781,106,UNAUTHORIZED USE OF A VEHICLE           ,23.0,26,19,20,35,25,47
1782,106,OTHER MISDEMEANORS (8),387.0,514,281,457,428,293,256
1783,106,CRIMINAL TRESPASS,133.0,180,150,154,269,217,327
1784,106,VEHICLE AND TRAFFIC LAWS              ,91.0,86,75,91,91,79,99
1785,106,INTOXICATED & IMPAIRED DRIVING              ,110.0,114,100,90,103,79,75
1786,106,ASSAULT 3 AND RELATED OFFENSES        ,626.0,635,635,437,401,441,523
1787,106,PETIT LARCENY                         ,938.0,777,934,861,831,887,826
1788,106,MISDEMEANOR DANGEROUS WEAPONS (5)               ,43.0,35,23,20,40,16,11
1789,106,MISDEMEANOR DANGEROUS DRUGS  (1),361.0,337,207,242,215,194,78
1790,106,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,510.0,505,513,456,433,504,467
1791,106,HARASSMENT 2                          ,795.0,785,920,795,847,922,998
1792,106,AGGRAVATED HARASSMENT 2               ,379.0,382,323,311,332,284,269
1793,106,GRAND LARCENY OF MOTOR VEHICLE                                  ,220.0,191,237,248,123,113,97
1794,106,GRAND LARCENY                         ,485.0,522,537,600,544,489,502
1795,106,BURGLARY                              ,373.0,346,251,234,215,205,133
1796,106,FELONY ASSAULT                        ,192.0,253,239,216,228,233,246
1797,106,ROBBERY                               ,312.0,328,272,264,211,214,183
1798,106,RAPE                                  ,16.0,19,25,14,15,11,16
1799,106,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,6,2,3,9,6,6
1800,106,MISDEMEANOR SEX CRIMES (4),49.0,47,44,36,47,59,52
1801,107,GRAND LARCENY OF MOTOR VEHICLE                                  ,173.0,149,146,153,141,83,101
1802,107,RAPE                                  ,10.0,7,24,8,19,22,23
1803,107,FELONY ASSAULT                        ,132.0,138,118,112,106,138,131
1804,107,BURGLARY                              ,261.0,244,172,151,187,186,149
1805,107,OTHER VIOLATIONS (1),18.0,17,10,17,10,8,5
1806,107,HARASSMENT 2                          ,619.0,705,616,657,617,694,673
1807,107,ROBBERY                               ,243.0,242,192,212,176,170,138
1808,107,GRAND LARCENY                         ,465.0,517,457,465,511,515,539
1809,107,FELONY DANGEROUS DRUGS  (1),70.0,77,78,54,76,103,94
1810,107,MISDEMEANOR SEX CRIMES (4),58.0,37,38,40,40,49,56
1811,107,FELONY POSSESSION STOLEN PROPERTY            ,3.0,5,10,2,1,13,13
1812,107,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,95.0,68,65,86,79,88,90
1813,107,ARSON                                 ,18.0,7,7,3,9,4,7
1814,107,FELONY SEX CRIMES (3),16.0,15,10,8,13,10,22
1815,107,FELONY DANGEROUS WEAPONS (2)        ,42.0,29,31,18,25,35,18
1816,107,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,101.0,96,106,127,137,118,135
1817,107,MISDEMEANOR DANGEROUS DRUGS  (1),491.0,520,401,310,373,330,101
1818,107,OTHER MISDEMEANORS (8),244.0,283,265,346,205,282,167
1819,107,AGGRAVATED HARASSMENT 2               ,295.0,303,252,240,229,225,186
1820,107,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,12.0,16,18,5,9,10,13
1821,107,ADMINISTRATIVE CODE (6)            ,9.0,5,5,7,5,3,10
1822,107,MISDEMEANOR DANGEROUS WEAPONS (5)               ,59.0,43,48,13,29,24,7
1823,107,PETIT LARCENY                         ,748.0,866,799,838,815,742,625
1824,107,ASSAULT 3 AND RELATED OFFENSES        ,424.0,456,444,330,310,376,335
1825,107,INTOXICATED & IMPAIRED DRIVING              ,71.0,103,126,81,51,118,61
1826,107,VEHICLE AND TRAFFIC LAWS              ,62.0,49,45,52,56,55,61
1827,107,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,513.0,505,518,495,512,576,452
1828,107,CRIMINAL TRESPASS,116.0,125,84,59,53,83,31
1829,107,UNAUTHORIZED USE OF A VEHICLE           ,11.0,18,28,18,34,31,26
1830,107,FRAUDS (3)                    ,24.0,33,48,44,29,33,22
1831,107,OFFENSES AGAINST THE PERSON (7)      ,7.0,9,5,10,10,10,7
1832,107,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),114.0,111,67,90,74,70,77
1833,108,CRIMINAL TRESPASS,90.0,118,137,97,98,122,53
1834,108,FELONY POSSESSION STOLEN PROPERTY            ,4.0,10,1,4,8,11,9
1835,108,GRAND LARCENY OF MOTOR VEHICLE                                  ,136.0,166,143,149,117,89,114
1836,108,GRAND LARCENY                         ,463.0,572,563,459,538,502,490
1837,108,BURGLARY                              ,244.0,244,229,204,149,146,109
1838,108,FELONY ASSAULT                        ,143.0,171,169,154,137,155,108
1839,108,ROBBERY                               ,191.0,160,157,120,103,100,90
1840,108,MURDER & NON NEGL. MANSLAUGHTER                                ,4.0,4,2,2,3,0,2
1841,108,INTOXICATED & IMPAIRED DRIVING              ,129.0,136,173,131,117,103,80
1842,108,ASSAULT 3 AND RELATED OFFENSES        ,507.0,544,508,454,414,480,440
1843,108,PETIT LARCENY                         ,840.0,997,839,729,708,773,852
1844,108,MISDEMEANOR DANGEROUS WEAPONS (5)               ,53.0,48,47,42,28,30,19
1845,108,MISDEMEANOR DANGEROUS DRUGS  (1),172.0,124,128,125,127,156,116
1846,108,MISDEMEANOR SEX CRIMES (4),75.0,66,76,68,52,67,66
1847,108,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,27.0,17,10,4,3,8,8
1848,108,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,111.0,92,90,95,117,105,107
1849,108,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,491.0,550,553,522,495,512,447
1850,108,ARSON                                 ,7.0,12,5,5,11,3,6
1851,108,FELONY DANGEROUS DRUGS  (1),50.0,60,44,54,54,43,68
1852,108,UNAUTHORIZED USE OF A VEHICLE           ,16.0,16,19,13,29,35,24
1853,108,OFFENSES AGAINST THE PERSON (7)      ,14.0,16,24,23,13,20,15
1854,108,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),39.0,57,47,47,52,38,33
1855,108,ADMINISTRATIVE CODE (6)            ,6.0,9,10,6,5,9,9
1856,108,FRAUDS (3)                    ,35.0,43,37,30,52,33,42
1857,108,AGGRAVATED HARASSMENT 2               ,290.0,332,154,141,123,108,117
1858,108,OTHER MISDEMEANORS (8),236.0,433,353,304,251,200,155
1859,108,FELONY SEX CRIMES (3),10.0,9,12,15,14,19,7
1860,108,OTHER VIOLATIONS (1),23.0,46,48,14,18,10,13
1861,108,OTHER FELONIES (4),112.0,120,104,105,97,134,122
1862,108,VEHICLE AND TRAFFIC LAWS              ,70.0,88,87,95,97,74,106
1863,108,FELONY DANGEROUS WEAPONS (2)        ,8.0,8,16,10,6,16,18
1864,108,HARASSMENT 2                          ,661.0,770,799,720,667,847,898
1865,109,MISDEMEANOR DANGEROUS WEAPONS (5)               ,59.0,32,25,20,15,25,21
1866,109,FELONY POSSESSION STOLEN PROPERTY            ,4.0,13,13,4,7,7,8
1867,109,MISDEMEANOR SEX CRIMES (4),59.0,66,50,94,70,81,83
1868,109,MISDEMEANOR DANGEROUS DRUGS  (1),645.0,554,439,390,245,221,159
1869,109,PETIT LARCENY                         ,1469.0,1539,1774,1872,1876,1936,2114
1870,109,FELONY ASSAULT                        ,262.0,286,263,236,258,252,219
1871,109,INTOXICATED & IMPAIRED DRIVING              ,165.0,182,130,124,94,106,108
1872,109,HARASSMENT 2                          ,890.0,888,1134,1025,1430,1399,1330
1873,109,GRAND LARCENY OF MOTOR VEHICLE                                  ,214.0,210,221,164,160,138,126
1874,109,GRAND LARCENY                         ,775.0,904,884,936,949,893,970
1875,109,BURGLARY                              ,438.0,471,464,324,319,276,324
1876,109,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,153.0,103,95,135,114,116,129
1877,109,MURDER & NON NEGL. MANSLAUGHTER                                ,4.0,1,6,3,3,1,6
1878,109,OTHER MISDEMEANORS (8),300.0,351,350,467,397,377,272
1879,109,AGGRAVATED HARASSMENT 2               ,447.0,451,271,322,243,369,419
1880,109,FRAUDS (3)                    ,52.0,40,35,50,66,43,56
1881,109,ADMINISTRATIVE CODE (6)            ,27.0,16,13,16,15,8,10
1882,109,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),65.0,40,29,32,43,40,30
1883,109,OFFENSES AGAINST THE PERSON (7)      ,17.0,7,16,8,10,8,12
1884,109,UNAUTHORIZED USE OF A VEHICLE           ,35.0,43,39,23,47,28,28
1885,109,CRIMINAL TRESPASS,242.0,248,185,110,74,103,120
1886,109,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,621.0,578,562,560,596,557,503
1887,109,VEHICLE AND TRAFFIC LAWS              ,66.0,91,83,90,104,104,132
1888,109,ASSAULT 3 AND RELATED OFFENSES        ,783.0,820,883,621,665,743,719
1889,109,ARSON                                 ,23.0,23,12,6,8,6,9
1890,109,RAPE                                  ,11.0,31,21,21,15,22,30
1891,109,FELONY DANGEROUS DRUGS  (1),225.0,256,157,179,132,140,141
1892,109,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,37.0,36,17,16,7,12,13
1893,109,FELONY SEX CRIMES (3),23.0,12,24,19,15,25,21
1894,109,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,203.0,213,231,230,189,266,239
1895,109,OTHER FELONIES (4),189.0,239,248,259,268,212,241
1896,110,HARASSMENT 2                          ,562.0,603,626,622,661,711,830
1897,110,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,38.0,46,13,20,17,13,10
1898,110,MISDEMEANOR SEX CRIMES (4),81.0,93,86,90,96,96,112
1899,110,MISDEMEANOR DANGEROUS DRUGS  (1),407.0,601,596,500,320,331,202
1900,110,MISDEMEANOR DANGEROUS WEAPONS (5)               ,124.0,185,121,114,121,72,29
1901,110,PETIT LARCENY                         ,1560.0,1721,1907,1802,1648,1555,1678
1902,110,OTHER VIOLATIONS (1),107.0,110,97,48,28,23,12
1903,110,GRAND LARCENY OF MOTOR VEHICLE                                  ,113.0,105,109,105,97,86,102
1904,110,GRAND LARCENY                         ,667.0,692,571,585,684,531,666
1905,110,BURGLARY                              ,315.0,279,332,213,227,194,136
1906,110,ROBBERY                               ,351.0,341,282,276,260,307,263
1907,110,RAPE                                  ,25.0,32,28,26,30,25,43
1908,110,ASSAULT 3 AND RELATED OFFENSES        ,783.0,797,870,669,659,766,835
1909,110,INTOXICATED & IMPAIRED DRIVING              ,100.0,86,86,94,72,65,48
1910,110,MURDER & NON NEGL. MANSLAUGHTER                                ,8.0,6,8,1,2,5,2
1911,110,UNAUTHORIZED USE OF A VEHICLE           ,25.0,22,13,12,17,7,17
1912,110,AGGRAVATED HARASSMENT 2               ,245.0,313,165,97,134,121,129
1913,110,OTHER MISDEMEANORS (8),405.0,374,412,543,457,309,306
1914,110,OTHER FELONIES (4),132.0,121,153,145,126,153,153
1915,110,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),127.0,127,98,129,99,72,71
1916,110,OFFENSES AGAINST THE PERSON (7)      ,11.0,29,20,29,20,15,12
1917,110,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,106.0,126,181,154,185,154,164
1918,110,FRAUDS (3)                    ,33.0,53,47,59,36,27,27
1919,110,FELONY DANGEROUS WEAPONS (2)        ,29.0,17,17,22,37,16,14
1920,110,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,434.0,357,402,508,480,482,468
1921,110,VEHICLE AND TRAFFIC LAWS              ,85.0,94,92,70,92,75,92
1922,110,FELONY SEX CRIMES (3),16.0,17,18,19,24,22,28
1923,110,ARSON                                 ,6.0,7,20,17,13,8,7
1924,110,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,175.0,182,153,87,82,65,81
1925,110,FELONY POSSESSION STOLEN PROPERTY            ,18.0,28,3,7,9,4,11
1926,110,CRIMINAL TRESPASS,280.0,229,226,276,166,125,76
1927,110,ADMINISTRATIVE CODE (6)            ,18.0,15,10,15,9,5,10
1928,111,RAPE                                  ,6.0,3,1,6,4,3,7
1929,111,MISDEMEANOR DANGEROUS WEAPONS (5)               ,51.0,38,38,18,28,21,13
1930,111,ROBBERY                               ,73.0,73,44,55,46,39,35
1931,111,MURDER & NON NEGL. MANSLAUGHTER                                ,1.0,0,0,0,2,1,0
1932,111,FELONY ASSAULT                        ,63.0,65,66,58,72,58,74
1933,111,GRAND LARCENY OF MOTOR VEHICLE                                  ,97.0,79,97,72,62,59,37
1934,111,GRAND LARCENY                         ,395.0,457,454,408,488,416,361
1935,111,PETIT LARCENY                         ,456.0,455,463,391,517,360,310
1936,111,ASSAULT 3 AND RELATED OFFENSES        ,180.0,176,148,132,176,151,166
1937,111,INTOXICATED & IMPAIRED DRIVING              ,93.0,93,80,100,88,80,64
1938,111,VEHICLE AND TRAFFIC LAWS              ,45.0,43,28,30,39,43,46
1939,111,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,317.0,293,305,298,218,233,170
1940,111,UNAUTHORIZED USE OF A VEHICLE           ,10.0,9,16,18,22,13,13
1941,111,MISDEMEANOR SEX CRIMES (4),17.0,32,11,18,17,23,22
1942,111,OFFENSES AGAINST THE PERSON (7)      ,7.0,10,10,6,3,8,1
1943,111,ADMINISTRATIVE CODE (6)            ,4.0,4,2,4,1,6,7
1944,111,FRAUDS (3)                    ,36.0,18,17,24,32,34,26
1945,111,AGGRAVATED HARASSMENT 2               ,189.0,226,138,152,84,85,40
1946,111,OTHER MISDEMEANORS (8),44.0,70,34,57,45,69,56
1947,111,MISDEMEANOR DANGEROUS DRUGS  (1),181.0,119,133,122,114,100,35
1948,111,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),29.0,28,29,51,31,36,34
1949,111,CRIMINAL TRESPASS,29.0,14,16,15,12,29,21
1950,111,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,36.0,9,5,5,8,5,3
1951,111,HARASSMENT 2                          ,358.0,386,363,339,440,417,479
1952,111,OTHER VIOLATIONS (1),6.0,13,5,4,7,6,8
1953,111,OTHER FELONIES (4),59.0,63,49,57,60,68,35
1954,111,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,90.0,190,129,154,129,104,123
1955,111,FELONY DANGEROUS WEAPONS (2)        ,4.0,5,4,5,5,1,3
1956,111,ARSON                                 ,4.0,1,2,2,2,4,0
1957,111,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,122.0,86,63,76,92,73,101
1958,111,FELONY POSSESSION STOLEN PROPERTY            ,2.0,3,3,3,3,1,5
1959,111,FELONY DANGEROUS DRUGS  (1),43.0,26,37,51,32,24,35
1960,112,FELONY DANGEROUS DRUGS  (1),33.0,40,24,24,29,21,11
1961,112,MISDEMEANOR DANGEROUS DRUGS  (1),182.0,108,78,56,80,32,11
1962,112,MISDEMEANOR SEX CRIMES (4),26.0,25,23,20,31,38,39
1963,112,CRIMINAL TRESPASS,33.0,54,33,26,24,18,16
1964,112,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,58.0,58,53,68,71,76,56
1965,112,FELONY DANGEROUS WEAPONS (2)        ,2.0,7,4,9,9,3,6
1966,112,FELONY SEX CRIMES (3),7.0,7,7,7,4,9,14
1967,112,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,353.0,300,385,287,324,402,323
1968,112,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,107.0,93,79,80,73,89,117
1969,112,FELONY POSSESSION STOLEN PROPERTY            ,4.0,4,4,2,1,3,3
1970,112,MISDEMEANOR DANGEROUS WEAPONS (5)               ,21.0,15,23,12,11,6,8
1971,112,OTHER VIOLATIONS (1),20.0,17,13,12,6,4,3
1972,112,ARSON                                 ,6.0,3,6,9,1,1,1
1973,112,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,63.0,61,14,7,6,3,3
1974,112,VEHICLE AND TRAFFIC LAWS              ,47.0,35,85,193,179,93,120
1975,112,INTOXICATED & IMPAIRED DRIVING              ,31.0,33,35,52,50,41,45
1976,112,ASSAULT 3 AND RELATED OFFENSES        ,258.0,212,239,201,164,206,172
1977,112,PETIT LARCENY                         ,1020.0,1162,1151,989,814,903,980
1978,112,UNAUTHORIZED USE OF A VEHICLE           ,8.0,7,3,8,11,9,8
1979,112,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),47.0,51,46,33,44,30,34
1980,112,ADMINISTRATIVE CODE (6)            ,6.0,0,4,2,0,1,3
1981,112,FRAUDS (3)                    ,23.0,29,35,36,25,25,13
1982,112,AGGRAVATED HARASSMENT 2               ,223.0,207,137,140,72,71,72
1983,112,GRAND LARCENY OF MOTOR VEHICLE                                  ,80.0,60,102,89,51,43,37
1984,112,OTHER MISDEMEANORS (8),235.0,268,358,345,226,140,80
1985,112,OFFENSES AGAINST THE PERSON (7)      ,2.0,7,5,7,8,11,3
1986,112,BURGLARY                              ,143.0,173,114,114,81,91,69
1987,112,FELONY ASSAULT                        ,84.0,59,60,58,52,55,53
1988,112,ROBBERY                               ,102.0,76,57,44,50,40,41
1989,112,RAPE                                  ,7.0,5,7,6,8,7,18
1990,112,MURDER & NON NEGL. MANSLAUGHTER                                ,0.0,0,0,1,1,0,0
1991,112,OTHER FELONIES (4),44.0,41,54,61,60,52,55
1992,113,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,33.0,36,29,22,18,10,22
1993,113,INTOXICATED & IMPAIRED DRIVING              ,130.0,178,179,140,132,55,68
1994,113,ASSAULT 3 AND RELATED OFFENSES        ,915.0,1050,974,749,673,675,633
1995,113,MISDEMEANOR SEX CRIMES (4),73.0,64,90,61,67,79,64
1996,113,UNAUTHORIZED USE OF A VEHICLE           ,105.0,72,89,142,123,65,70
1997,113,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),94.0,123,132,109,134,128,150
1998,113,ADMINISTRATIVE CODE (6)            ,59.0,51,40,34,26,34,29
1999,113,FRAUDS (3)                    ,72.0,55,72,55,59,65,53
2000,113,AGGRAVATED HARASSMENT 2               ,391.0,403,321,348,363,344,322
2001,113,OTHER MISDEMEANORS (8),157.0,139,179,376,474,413,401
2002,113,PETIT LARCENY                         ,1143.0,1034,1019,959,936,846,1013
2003,113,VEHICLE AND TRAFFIC LAWS              ,502.0,517,723,834,819,658,365
2004,113,MISDEMEANOR DANGEROUS WEAPONS (5)               ,216.0,193,177,165,155,147,97
2005,113,MISDEMEANOR DANGEROUS DRUGS  (1),905.0,831,964,437,400,458,276
2006,113,OFFENSES AGAINST THE PERSON (7)      ,30.0,28,35,26,24,12,31
2007,113,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,584.0,565,520,464,475,468,486
2008,113,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,232.0,235,283,234,237,189,269
2009,113,OTHER FELONIES (4),415.0,486,539,462,436,392,405
2010,113,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,217.0,228,205,225,302,208,226
2011,113,MURDER & NON NEGL. MANSLAUGHTER                                ,16.0,7,9,9,9,9,5
2012,113,RAPE                                  ,29.0,18,18,18,23,25,28
2013,113,ROBBERY                               ,354.0,376,259,232,192,190,156
2014,113,FELONY ASSAULT                        ,488.0,459,464,398,425,386,383
2015,113,BURGLARY                              ,450.0,396,334,256,198,128,153
2016,113,GRAND LARCENY                         ,761.0,637,570,543,474,411,414
2017,113,FELONY DANGEROUS WEAPONS (2)        ,250.0,237,222,140,166,142,114
2018,113,FELONY DANGEROUS DRUGS  (1),263.0,261,257,233,207,163,207
2019,113,CRIMINAL TRESPASS,683.0,269,226,215,232,138,185
2020,113,ARSON                                 ,17.0,30,17,18,14,11,20
2021,113,FELONY SEX CRIMES (3),16.0,13,22,11,14,17,22
2022,113,FELONY POSSESSION STOLEN PROPERTY            ,70.0,43,25,46,33,35,57
2023,113,HARASSMENT 2                          ,724.0,837,771,750,801,909,913
2024,113,OTHER VIOLATIONS (1),69.0,53,43,21,26,13,15
2025,114,ARSON                                 ,17.0,14,10,9,22,18,14
2026,114,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,152.0,157,146,135,143,137,178
2027,114,FELONY POSSESSION STOLEN PROPERTY            ,9.0,8,5,9,4,9,14
2028,114,OTHER MISDEMEANORS (8),332.0,299,367,449,463,369,273
2029,114,AGGRAVATED HARASSMENT 2               ,533.0,513,431,462,499,519,472
2030,114,FRAUDS (3)                    ,50.0,60,65,49,44,33,41
2031,114,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),144.0,174,158,121,97,74,87
2032,114,INTOXICATED & IMPAIRED DRIVING              ,141.0,179,198,182,213,134,97
2033,114,OFFENSES AGAINST THE PERSON (7)      ,8.0,19,19,20,37,34,18
2034,114,UNAUTHORIZED USE OF A VEHICLE           ,29.0,30,47,36,39,50,47
2035,114,CRIMINAL TRESPASS,207.0,201,234,203,216,135,139
2036,114,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,735.0,752,777,751,793,813,663
2037,114,VEHICLE AND TRAFFIC LAWS              ,91.0,88,100,112,125,115,136
2038,114,ADMINISTRATIVE CODE (6)            ,15.0,9,12,11,8,8,8
2039,114,FELONY SEX CRIMES (3),23.0,24,20,22,41,23,25
2040,114,OTHER FELONIES (4),270.0,249,332,320,366,349,324
2041,114,FELONY DANGEROUS WEAPONS (2)        ,71.0,76,104,73,54,45,105
2042,114,OTHER VIOLATIONS (1),85.0,69,62,72,38,46,25
2043,114,HARASSMENT 2                          ,1271.0,1294,1431,1273,1322,1398,1280
2044,114,GRAND LARCENY OF MOTOR VEHICLE                                  ,193.0,205,188,187,191,105,132
2045,114,GRAND LARCENY                         ,696.0,709,708,696,813,683,787
2046,114,BURGLARY                              ,473.0,383,447,312,251,215,171
2047,114,FELONY DANGEROUS DRUGS  (1),231.0,299,239,231,152,186,231
2048,114,MISDEMEANOR SEX CRIMES (4),96.0,85,88,81,67,109,112
